,id,length,diameter,color
3458,70239201940711697,45.0,3.8,
3459,70239202173069208,19.0,4.2,темно-зеленый
3460,70239201931544924,70.0,4.8,светло-зеленый цинк
3461,70239202157984681,45.0,3.5,
3462,70239202149119208,10.0,2.5,
3463,70239202186336583,110.0,4.8,
3464,70239202173133389,35.0,3.9,желтый
3465,70239202148927533,25.0,4.5,
3466,70239202173116116,4.8,35.0,синий
3467,70239202157982126,70.0,4.2,
3468,70239202157977568,25.0,4.2,
3469,70239202157971372,32.0,4.2,
3470,70239202157979403,51.0,3.5,
3471,70239202173056027,32.0,3.5,
3472,70239202173480986,41.0,3.8,
3473,70239202157975335,32.0,3.9,
3474,70239202172929701,35.0,4.8,темно-красный
3475,70239202157968529,35.0,5.0,
3476,70239202189548538,41.0,3.5,
3477,70239202173086092,29.0,4.8,рубиново-красный
3478,70239202149072772,20.0,3.0,
3479,70239202173088077,35.0,4.0,
3480,70239202157967744,22.0,3.9,
3481,70239202173024126,19.0,5.5,темно-коричневый
3482,70239202157977244,19.0,3.9,
3483,70239201931568360,32.0,3.5,
3484,70239201931545156,127.0,4.8,
3485,70239202188511825,50.0,5.0,
3486,70239201931550273,51.0,4.2,цинк
3487,70239202164410635,100.0,4.8,
3488,70239202173112310,40.0,5.0,белый цинк
3489,70239202186112419,90.0,4.2,
3490,70239202149000697,60.0,6.0,
3491,70239202148960385,90.0,5.0,
3492,70239202187046366,13.0,4.2,цинк
3493,70239201940762056,11.0,3.5,
3494,70239201931552843,16.0,4.2,ярко-синий
3495,70239202173099728,80.0,4.8,темно-красный
3496,70239202173122549,64.0,4.2,черный
3497,70239202157983606,35.0,3.9,
3498,70239201931544617,5.5,6.3,цинк
3499,70239202173051252,155.0,6.3,
3500,70239202157986094,35.0,4.8,
3501,70239202173081446,4.8,51.0,коричневый
3502,70239202149098768,80.0,5.0,
3503,70239202156142236,20.0,2.5,
3504,70239201931544763,19.0,4.2,серый
3505,70239201931544795,152.0,4.8,
3506,70239202012718007,12.5,4.0,
3507,70239202148580203,,,
3508,70239201931571075,76.0,4.2,
3509,70239202188510185,90.0,5.0,
3510,70239202149066282,30.0,4.0,
3511,70239202157988653,51.0,4.2,
3512,70239202156142357,12.0,3.0,
3513,70239201940729545,32.0,3.5,
3514,70239202173095356,50.0,4.8,земельно-коричневый
3515,70239201931467427,130.0,6.0,
3516,70239202167082306,20.0,4.5,
3517,70239202187044475,25.0,3.5,
3518,70239202173070414,20.0,5.0,желтый цинк
3519,70239201931546337,32.0,4.2,коричневый
3520,70239202149063356,40.0,4.0,
3521,70239202189503103,75.0,4.2,
3522,70239202188578543,150.0,4.8,
3523,70239202157985492,20.0,4.0,
3524,70239202172935408,38.0,5.5,
3525,70239202149068036,12.0,4.0,
3526,70239202157977854,51.0,4.2,
3527,70239201931440371,16.0,4.2,
3528,70239202188509995,30.0,3.5,
3529,70239201942559816,50.0,4.5,
3530,70239202173130014,25.0,3.5,черный
3531,70239202188648479,60.0,4.0,
3532,70239202186277392,11.0,3.5,черный
3533,70239202149067760,25.0,5.0,
3534,70239201931551936,127.0,4.8,
3535,70239202172994272,19.0,4.2,
3536,70239201931465856,50.0,4.2,цинк
3537,70239201931462410,35.0,3.5,
3538,70239202157985510,70.0,4.2,
3539,70239201931457382,64.0,3.8,
3540,70239202188510811,20.0,4.0,
3541,70239202173086315,60.0,5.0,желтый
3542,70239202173100291,32.0,5.5,красное вино
3543,70239201931460616,45.0,3.5,
3544,70239201954471150,51.0,4.8,
3545,70239202157973983,40.0,3.0,
3546,70239202173092923,75.0,4.2,
3547,70239202188512307,50.0,4.5,
3548,70239202173079890,25.0,5.5,земельно-коричневый
3549,70239202157971522,102.0,4.8,
3550,70239202172889551,25.0,3.9,белый цинк
3551,70239201931461669,32.0,3.5,
3552,70239201931544683,13.0,4.2,красный
3553,70239202149124636,11.0,3.5,
3554,70239202188648373,50.0,3.5,
3555,70239202173481281,19.0,3.5,
3556,70239202173125139,110.0,6.0,желтый
3557,70239202149117887,38.0,5.5,
3558,70239202148927468,19.0,5.5,
3559,70239202173088665,35.0,4.8,RAL 3009
3560,70239202184097331,20.0,3.0,
3561,70239202157969203,95.0,4.8,
3562,70239202149124818,70.0,4.0,
3563,70239201954471125,35.0,4.8,
3564,70239202173062575,38.0,4.8,шоколадно-коричневый
3565,70239201954471625,19.0,5.5,коричневый
3566,70239201940710078,16.0,4.2,синий
3567,70239201931545963,38.0,6.3,коричневый цинк
3568,70239202156295630,30.0,4.0,
3569,70239202188471487,125.0,4.8,
3570,70239202149053623,65.0,4.2,
3571,70239202149038078,35.0,3.0,
3572,70239202149068250,35.0,3.0,
3573,70239202186336726,50.0,5.0,
3574,70239202186947317,32.0,4.2,цинк
3575,70239202158237463,10.0,2.5,
3576,70239202149057649,30.0,5.0,
3577,70239202173062755,38.0,5.5,белый цинк
3578,70239202173086530,75.0,4.2,
3579,70239202173117987,35.0,3.5,
3580,70239202173120039,16.0,5.5,белый цинк
3581,70239202173056460,28.0,4.8,RAL 3003
3582,70239202157977032,9.5,3.5,
3583,70239202156209629,70.0,6.0,
3584,70239201931549930,25.0,3.9,
3585,70239202186276976,41.0,3.5,черный
3586,70239202156248918,35.0,3.9,
3587,70239202186336768,19.0,4.2,цинк
3588,70239201940756463,13.0,4.2,
3589,70239202157980338,29.0,4.8,
3590,70239202172927910,28.0,4.8,белый
3591,70239201940734020,35.0,3.5,
3592,70239202149063422,45.0,4.0,
3593,70239202149058067,50.0,5.0,
3594,70239201942562281,25.0,5.5,
3595,70239202149038070,50.0,3.5,
3596,70239202172887542,25.0,5.5,хаки цинк
3597,70239202187057591,89.0,4.2,
3598,70239202173041197,11.0,3.5,
3599,70239202157971324,80.0,6.0,
3600,70239201940756487,25.0,4.2,
3601,70239202188510155,38.0,6.3,
3602,70239202157966781,25.0,4.2,
3603,70239202186562304,32.0,4.2,цинк
3604,70239201931544379,38.0,6.3,темно-зеленый цинк
3605,70239202156256733,20.0,6.0,
3606,70239202173065816,19.0,4.8,красный
3607,70239202149067726,40.0,3.5,
3608,70239202157968078,55.0,3.5,
3609,70239202173046025,25.0,4.0,желтый
3610,70239202164405134,35.0,3.5,
3611,70239202157990283,32.0,4.2,
3612,70239202173050375,29.0,4.8,RAL 8017
3613,70239202149000983,76.0,5.5,
3614,70239202188648311,20.0,2.5,
3615,70239201931460515,32.0,3.5,
3616,70239202148999388,30.0,5.0,
3617,70239202172887357,29.0,4.8,хаки цинк
3618,70239202173059691,2.5,25.0,белый
3619,70239202173070278,12.0,2.5,желтый цинк
3620,70239202157983411,29.0,4.8,
3621,70239202188135827,35.0,3.5,
3622,70239201940711329,19.0,4.2,
3623,70239202173056968,50.0,4.8,белый цинк
3624,70239202188510091,5.5,6.3,
3625,70239202157966507,16.0,3.5,
3626,70239202157980393,102.0,4.8,
3627,70239202173032941,80.0,4.8,рубиново-красный
3628,70239202173051412,19.0,4.8,коричневый
3629,70239202157976913,60.0,4.8,
3630,70239201931544309,25.0,5.5,цинк
3631,70239201940739841,152.0,4.8,
3632,70239202173052260,76.0,4.2,
3633,70239201931549008,32.0,4.2,красный
3634,70239202149086528,32.0,3.5,
3635,70239202156163214,50.0,4.5,
3636,70239201940756838,150.0,4.8,
3637,70239202014047726,25.0,5.5,зеленый
3638,70239202149053019,16.0,3.5,
3639,70239202173134595,35.0,4.8,зеленый
3640,70239202188749085,140.0,4.8,
3641,70239202173128089,50.0,4.8,рубиново-красный
3642,70239202157967810,50.0,3.5,
3643,70239202173135497,100.0,4.8,
3644,70239202173078882,51.0,4.8,RAL 3011
3645,70239202149000997,25.0,2.5,
3646,70239202173045986,35.0,4.0,желтый
3647,70239202148960280,90.0,6.0,
3648,70239202157982097,50.0,3.5,
3649,70239202173035732,28.0,4.8,RAL 6005
3650,70239202157976244,25.0,6.3,
3651,70239202173481078,102.0,4.8,
3652,70239202173051250,4.8,29.0,зеленый
3653,70239201931544502,80.0,6.3,
3654,70239202173135073,45.0,6.0,белый цинк
3655,70239202157982940,76.0,4.2,
3656,70239202173034298,20.0,3.0,желтый
3657,70239202173071028,50.0,5.0,желтый
3658,70239202186336871,16.0,4.2,цинк
3659,70239202149059615,12.0,3.0,
3660,70239202157967899,25.0,4.2,
3661,70239202149062106,75.0,4.2,
3662,70239202173092494,16.0,3.9,желтый цинк
3663,70239201906461341,7.0,,
3664,70239202173480993,16.0,4.2,
3665,70239201954471260,38.0,4.2,
3666,70239202149116901,45.0,3.5,
3667,70239202156299716,60.0,4.0,
3668,70239201931544358,51.0,4.8,ярко-синий цинк
3669,70239202173115392,35.0,4.8,RAL 7004
3670,70239202173118155,35.0,4.8,RAL 5005
3671,70239202173119833,28.0,4.8,RAL 8017
3672,70239202173048842,19.0,5.5,RAL 6005
3673,70239201931545065,19.0,3.9,
3674,70239201931571646,30.0,3.9,
3675,70239202157965985,70.0,4.2,
3676,70239201931463669,38.0,4.2,
3677,70239202188648477,32.0,3.8,
3678,70239202173087255,60.0,4.8,небесно-голубой
3679,70239202173071157,25.0,5.5,земельно-коричневый
3680,70239202188512302,28.0,4.8,RAL 9003
3681,70239202156214175,40.0,6.0,
3682,70239202157970200,150.0,6.3,
3683,70239202013909676,32.0,5.5,зеленый
3684,70239202188511742,20.0,4.0,
3685,70239201931469810,19.0,3.5,
3686,70239202149057526,16.0,3.5,
3687,70239202173052634,50.0,3.5,желтый
3688,70239201931572342,51.0,4.2,цинк
3689,70239202148927315,19.0,6.3,
3690,70239202173133875,16.0,4.2,черный
3691,70239202173135056,80.0,5.0,желтый
3692,70239202158262162,25.0,3.8,
3693,70239202063652976,125.0,4.8,
3694,70239202157981936,100.0,4.8,
3695,70239201931544234,70.0,4.8,серый цинк
3696,70239202188512318,127.0,4.8,
3697,70239202157982437,19.0,4.2,
3698,70239202173128436,100.0,6.3,белый цинк
3699,70239201940724889,110.0,4.8,
3700,70239202173039963,152.0,4.8,
3701,70239202149057626,30.0,4.0,
3702,70239202149000242,40.0,3.5,
3703,70239202157976756,120.0,5.0,
3704,70239202184258273,110.0,6.0,
3705,70239202149072994,25.0,3.5,
3706,70239202173480987,13.0,4.2,
3707,70239202149119246,19.0,3.5,
3708,70239201931544137,19.0,6.3,
3709,70239202156146866,50.0,10.0,
3710,70239201931549357,64.0,3.8,
3711,70239202188174650,19.0,4.8,RAL 3005
3712,70239201931544651,19.0,4.2,красный
3713,70239202173481264,50.0,4.8,рубиново-красный
3714,70239202173481058,76.0,4.2,
3715,70239202157969468,70.0,4.8,
3716,70239202149052986,35.0,3.8,
3717,70239202149067936,35.0,3.5,
3718,70239202189548499,70.0,5.0,
3719,70239201931545009,19.0,5.5,темно-зеленый цинк
3720,70239202149079538,35.0,3.5,
3721,70239201940748098,150.0,4.8,
3722,70239201931437123,35.0,4.8,
3723,70239202156244056,19.0,3.5,
3724,70239201931468802,41.0,3.8,
3725,70239202186931684,64.0,3.8,
3726,70239202148927558,50.0,3.5,
3727,70239202173481003,29.0,4.8,цинк
3728,70239201940748097,70.0,4.2,
3729,70239201931471024,45.0,3.9,
3730,70239202157974698,11.0,3.5,
3731,70239202173127608,25.0,4.2,зеленый хром
3732,70239201931549928,51.0,4.8,красный цинк
3733,70239202189651603,32.0,3.5,
3734,70239201906506069,6.0,,
3735,70239202186339842,25.0,3.5,
3736,70239201940584046,3.8,41.0,
3737,70239202188983400,19.0,4.2,
3738,70239202187045789,16.0,4.2,цинк
3739,70239202149057354,120.0,6.0,
3740,70239201931455134,200.0,12.0,
3741,70239202186947257,45.0,3.5,черный
3742,70239202148927383,35.0,4.5,
3743,70239202187091184,45.0,3.8,
3744,70239202173037617,29.0,4.8,зеленый насыщенный
3745,70239202173117485,130.0,6.0,желтый цинк
3746,70239202184080322,25.0,5.5,
3747,70239202188511839,35.0,4.8,RAL 7015
3748,70239202173085477,70.0,4.0,желтый
3749,70239202173038056,29.0,4.8,цинк
3750,70239202164405479,90.0,4.2,
3751,70239201931471882,60.0,4.8,
3752,70239201940748166,100.0,4.8,
3753,70239202173480971,25.0,3.5,
3754,70239202149071010,12.0,4.0,
3755,70239202157973682,16.0,3.5,
3756,70239202157978690,70.0,5.0,
3757,70239201931460814,5.5,6.3,
3758,70239202149029165,11.0,3.5,
3759,70239202149000479,65.0,4.2,
3760,70239202156291881,50.0,6.0,
3761,70239202173104510,38.0,4.2,
3762,70239202180130709,30.0,4.0,белый цинк
3763,70239202187652471,100.0,4.8,
3764,70239202173028891,29.0,4.8,синий насыщенный
3765,70239202190657616,50.0,4.0,
3766,70239201931465860,45.0,3.5,
3767,70239202173043800,28.0,4.8,RAL 6020
3768,70239202149083014,35.0,4.8,
3769,70239202188507298,,,зеленый
3770,70239202149068243,50.0,6.0,
3771,70239202173133547,40.0,4.5,желтый
3772,70239202148927059,25.0,3.0,
3773,70239202173068486,12.0,4.0,
3774,70239202149068255,70.0,6.0,
3775,70239202173035012,90.0,4.2,
3776,70239202186110488,25.0,4.2,
3777,70239201931544395,102.0,4.8,
3778,70239201940746788,51.0,3.5,
3779,70239202173062317,51.0,4.8,RAL 6002
3780,70239202149119279,41.0,3.8,
3781,70239202157973112,35.0,3.5,
3782,70239201931732076,41.0,3.5,
3783,70239202173058971,45.0,4.5,белый цинк
3784,70239202149038584,35.0,3.8,
3785,70239202149078722,35.0,4.0,
3786,70239201931461456,300.0,10.0,
3787,70239202157971136,16.0,4.2,
3788,70239201931550215,25.0,6.3,
3789,70239202148927534,40.0,4.5,
3790,70239202189651380,41.0,3.8,
3791,70239202186917171,25.0,3.5,черный
3792,70239202173114489,30.0,4.0,желтый
3793,70239201931544471,55.0,3.5,
3794,70239202157965634,95.0,4.8,
3795,70239202173481090,29.0,4.8,коричневый шоколадный
3796,70239202156229459,35.0,4.0,
3797,70239202173023906,32.0,5.5,
3798,70239202186277375,35.0,3.5,черный
3799,70239202149000978,25.0,3.5,
3800,70239201940722980,19.0,3.5,
3801,70239201942560611,19.0,5.5,шоколадный
3802,70239202173065567,45.0,6.0,желтый
3803,70239202173481154,32.0,4.2,цинк
3804,70239202186613945,20.0,4.0,
3805,70239202176901517,4.0,5.0,золотой
3806,70239202186112227,41.0,3.5,черный
3807,70239202173068834,50.0,3.5,белый цинк
3808,70239202188624774,76.0,4.8,
3809,70239202173112831,40.0,3.5,белый цинк
3810,70239201931551981,29.0,4.8,слоновая кость цинк
3811,70239202157983072,25.0,3.9,
3812,70239202157969788,16.0,3.5,
3813,70239202173061811,13.0,2.9,белый цинк
3814,70239202173068715,50.0,4.0,желтый
3815,70239202149073010,13.0,2.5,
3816,70239202173035815,100.0,4.8,
3817,70239202173059739,51.0,4.8,RAL 3011
3818,70239201931544148,5.5,6.3,цинк
3819,70239201931576049,64.0,4.2,
3820,70239202149067690,40.0,4.0,
3821,70239202148999348,90.0,6.0,
3822,70239202149000701,50.0,6.0,
3823,70239201931467363,75.0,4.2,
3824,70239202187050701,32.0,3.5,
3825,70239201931463549,16.0,3.5,
3826,70239202187198614,45.0,3.5,
3827,70239202157988426,40.0,6.0,
3828,70239201940739336,89.0,4.2,
3829,70239202149062810,16.0,3.0,
3830,70239202173050831,19.0,3.5,
3831,70239201931463451,89.0,4.8,
3832,70239202173035647,35.0,4.8,RAL 9003
3833,70239202186916844,51.0,3.8,
3834,70239202173130645,65.0,3.8,
3835,70239202157979084,19.0,3.9,
3836,70239202173077863,50.0,4.0,желтый цинк
3837,70239202173191112,25.0,3.9,
3838,70239201954471546,64.0,5.5,
3839,70239202173044889,32.0,3.5,белый цинк
3840,70239202173103724,35.0,4.8,RAL 7015
3841,70239202157976482,51.0,3.5,
3842,70239202173094589,65.0,3.8,
3843,70239202157976165,55.0,3.5,
3844,70239202188863833,25.0,4.0,
3845,70239202186336816,,,черный
3846,70239201931455140,260.0,12.0,
3847,70239201942561063,80.0,6.0,
3848,70239201931544140,130.0,6.3,
3849,70239202173059159,35.0,3.5,желтый
3850,70239202187050328,55.0,3.5,
3851,70239201940756123,38.0,4.2,
3852,70239202173101750,70.0,4.8,синий
3853,70239202186947462,70.0,5.0,
3854,70239202173481054,19.0,4.2,
3855,70239202157985503,40.0,3.5,
3856,70239202186897037,41.0,4.2,цинк
3857,70239201921955458,130.0,10.0,
3858,70239202173480861,35.0,4.8,винно-красный
3859,70239202173087327,4.8,51.0,синий
3860,70239202173027262,,,
3861,70239202173120312,30.0,6.0,белый цинк
3862,70239202189595937,9.0,3.5,
3863,70239202173081235,51.0,4.8,RAL 3005
3864,70239201931462818,25.0,3.0,
3865,70239202173072208,130.0,6.0,белый цинк
3866,70239202173112369,16.0,4.2,темно-зеленый
3867,70239201931544152,51.0,4.8,коричневый цинк
3868,70239202172899632,16.0,4.2,темно-коричневый
3869,70239202173102947,12.0,2.5,белый цинк
3870,70239201954471861,70.0,4.8,коричневый
3871,70239202156306288,25.0,3.5,
3872,70239202173033580,41.0,3.5,
3873,70239201931471012,45.0,5.5,
3874,70239201940762275,25.0,4.2,
3875,70239201931544318,55.0,3.5,
3876,70239202173124440,127.0,4.8,желтый
3877,70239202173116283,28.0,4.8,темно-зеленый
3878,70239202173124691,20.0,3.0,желтый
3879,70239202157983395,51.0,4.2,
3880,70239202173114604,32.0,3.5,
3881,70239202157990198,45.0,6.0,
3882,70239202157981776,25.0,5.5,
3883,70239202188511834,40.0,5.0,
3884,70239201940711330,16.0,4.2,
3885,70239201931461453,90.0,10.0,
3886,70239202173066924,19.0,3.9,желтый цинк
3887,70239201931548793,51.0,4.8,синий цинк
3888,70239201931463559,16.0,3.5,
3889,70239202173029767,16.0,4.2,черный
3890,70239202164410695,90.0,4.2,
3891,70239202013929797,38.0,5.5,зеленый
3892,70239201931568366,25.0,3.5,
3893,70239202186336320,70.0,4.2,черный
3894,70239202157982990,50.0,6.3,
3895,70239202188510234,55.0,3.8,
3896,70239202173192042,70.0,6.0,желтый
3897,70239202173086411,60.0,4.5,белый цинк
3898,70239202164412854,51.0,3.8,
3899,70239201931547650,89.0,4.2,
3900,70239202148926958,100.0,5.0,
3901,70239202173057882,25.0,4.2,коричневый
3902,70239202189530082,25.0,5.5,
3903,70239202149057565,64.0,6.3,
3904,70239202173100318,4.8,29.0,красный
3905,70239202173088288,9.5,3.5,
3906,70239201942560235,30.0,4.5,
3907,70239202186112054,41.0,3.8,
3908,70239202189733173,70.0,4.2,
3909,70239201931544893,32.0,4.2,ярко-синий
3910,70239202173103505,50.0,4.8,зеленый
3911,70239202173128690,45.0,3.5,белый цинк
3912,70239202189548557,20.0,2.5,
3913,70239202174784489,125.0,4.8,
3914,70239202149059723,40.0,5.0,
3915,70239202149072774,20.0,4.0,
3916,70239202173093741,9.5,3.5,
3917,70239202173480891,35.0,3.5,
3918,70239202186917014,51.0,3.8,
3919,70239201931725550,25.0,3.5,
3920,70239201931467764,51.0,3.8,
3921,70239202149110365,20.0,4.0,
3922,70239202173086792,70.0,4.8,небесно-голубой
3923,70239202164414062,16.0,4.2,
3924,70239202189738571,65.0,3.8,
3925,70239202188863782,80.0,5.0,
3926,70239202173122704,16.0,4.2,
3927,70239201931465998,65.0,3.8,
3928,70239202173067215,110.0,4.8,
3929,70239201931545154,32.0,5.5,красный цинк
3930,70239202173116628,19.0,4.8,цинк
3931,70239201931437127,25.0,3.5,
3932,70239202188510764,45.0,3.8,
3933,70239201940756128,89.0,4.8,
3934,70239202157968583,50.0,3.5,
3935,70239202157971314,45.0,3.5,
3936,70239202173097609,127.0,4.8,
3937,70239202187555456,19.0,3.5,
3938,70239202173083985,25.0,5.5,зеленый
3939,70239202173063760,19.0,5.5,белый
3940,70239202173041834,80.0,4.8,синий насыщенный
3941,70239202173128610,19.0,3.9,желтый
3942,70239201979932214,,,
3943,70239202164420469,13.0,4.2,
3944,70239202173111034,19.0,5.5,земельно-коричневый
3945,70239202149098856,5.5,6.3,
3946,70239201940584283,5.5,19.0,
3947,70239202173045430,35.0,4.8,темно-красный
3948,70239202173481267,25.0,3.5,
3949,70239202157969805,25.0,4.2,
3950,70239202189530165,35.0,4.0,
3951,70239201931461457,400.0,12.0,
3952,70239201942564094,120.0,5.0,
3953,70239202173096266,16.0,4.2,рубиново-красный
3954,70239202186277025,19.0,4.2,
3955,70239202173480999,41.0,4.2,цинк
3956,70239201931472187,25.0,5.5,
3957,70239202173480868,13.0,4.2,цинк
3958,70239202149072760,5.5,6.3,
3959,70239202189972222,90.0,4.8,
3960,70239202173066508,10.0,3.0,желтый цинк
3961,70239202184330739,16.0,3.9,
3962,70239201931544127,51.0,5.5,
3963,70239202148926972,20.0,3.5,
3964,70239202157978036,60.0,5.0,
3965,70239202149062556,70.0,4.0,
3966,70239201931465853,80.0,6.0,
3967,70239201931544796,29.0,4.8,красный цинк
3968,70239201931458929,130.0,4.8,
3969,70239201931460452,60.0,4.8,цинк
3970,70239202157972492,16.0,4.2,
3971,70239202186277141,35.0,3.5,
3972,70239202186112197,11.0,3.5,черный
3973,70239201940724918,55.0,3.5,
3974,70239201931544233,32.0,4.2,ярко-синий
3975,70239202173032312,19.0,5.5,красное вино
3976,70239202189558740,28.0,4.8,RAL 6020
3977,70239202149070739,51.0,3.8,
3978,70239202173096092,40.0,5.0,желтый
3979,70239202157983817,16.0,4.2,
3980,70239202173480885,50.0,4.8,коричневый шоколадный
3981,70239201940582693,3.5,25.0,
3982,70239202186276888,32.0,3.5,белый
3983,70239202173098697,45.0,3.0,желтый
3984,70239202188968436,5.5,6.3,
3985,70239202173032745,40.0,4.0,желтый
3986,70239202148960258,32.0,3.9,
3987,70239201942561911,38.0,5.5,серый
3988,70239202149059802,11.0,3.5,
3989,70239201931462393,19.0,3.9,
3990,70239201940710055,32.0,4.2,
3991,70239202188641498,60.0,4.5,
3992,70239202188630239,16.0,5.0,
3993,70239202187198653,35.0,3.5,
3994,70239202157967672,20.0,3.5,
3995,70239202172888696,19.0,5.5,ультрамарин цинк
3996,70239202190659589,11.0,3.5,
3997,70239201931472251,19.0,3.9,
3998,70239201940584212,4.2,25.0,цинк
3999,70239202173069263,38.0,5.5,белый
4000,70239202156315743,80.0,5.0,
4001,70239201940739845,55.0,3.5,
4002,70239202186336796,45.0,3.8,черный
4003,70239202173025972,25.0,4.2,
4004,70239202167038137,35.0,3.0,
4005,70239201931544439,70.0,4.8,синий цинк
4006,70239201931460609,70.0,4.8,ультрамарин синий
4007,70239201931544082,32.0,4.2,цинк
4008,70239202186336741,19.0,3.9,
4009,70239202173043363,38.0,4.2,
4010,70239202188507482,41.0,3.5,
4011,70239202173134941,60.0,4.8,шоколадно-коричневый
4012,70239201931571643,32.0,3.5,
4013,70239202157979182,25.0,3.5,
4014,70239202157975873,70.0,4.2,
4015,70239202173026579,35.0,5.0,желтый цинк
4016,70239202157966810,125.0,4.8,
4017,70239202156261803,20.0,3.0,
4018,70239202173123961,38.0,4.2,
4019,70239202188511831,35.0,4.8,RAL 9003
4020,70239202173038532,50.0,4.0,белый цинк
4021,70239202149066542,110.0,6.0,
4022,70239202156223186,16.0,3.5,
4023,70239201940582806,4.2,32.0,цинк
4024,70239201931460647,25.0,4.5,
4025,70239201931453921,45.0,3.5,
4026,70239202173062129,30.0,3.9,
4027,70239202156228152,35.0,3.0,
4028,70239202173129247,70.0,4.8,зеленый насыщенный
4029,70239202156160603,30.0,4.5,
4030,70239202173037509,25.0,4.2,синий
4031,70239202156243922,35.0,3.5,
4032,70239202186944372,28.0,4.8,темно-коричневый
4033,70239201931568735,19.0,4.2,цинк
4034,70239202167082028,30.0,3.0,
4035,70239202173481052,25.0,4.2,цинк
4036,70239201940722899,14.0,,
4037,70239202149063357,100.0,6.0,
4038,70239202173062266,50.0,4.8,зеленый насыщенный
4039,70239202173049422,19.0,4.2,рубиново-красный
4040,70239201931550275,19.0,5.5,синяя вода цинк
4041,70239202173129506,25.0,4.2,коричневый
4042,70239202186896823,19.0,4.2,
4043,70239202149083863,45.0,3.5,
4044,70239202186336439,41.0,4.2,цинк
4045,70239201931544595,70.0,4.2,
4046,70239202156263347,60.0,4.5,
4047,70239202149070845,41.0,3.8,
4048,70239202171114608,13.0,4.2,цинк
4049,70239202180126711,35.0,4.0,белый цинк
4050,70239202157966486,25.0,4.2,
4051,70239202173191705,100.0,4.8,
4052,70239202157984849,40.0,3.5,
4053,70239202173130530,19.0,4.2,
4054,70239202173480843,19.0,3.5,
4055,70239201940724969,25.0,3.9,
4056,70239201931470099,16.0,3.5,
4057,70239202173070375,12.0,2.5,желтый
4058,70239202157978815,45.0,3.5,
4059,70239202157974229,16.0,4.2,
4060,70239201940711328,50.0,4.2,
4061,70239202149053046,50.0,4.5,
4062,70239202186337227,,,черный
4063,70239202173085323,30.0,3.0,желтый
4064,70239202173056640,35.0,4.8,RAL 8017
4065,70239202173081926,19.0,5.5,темно-красный
4066,70239202186112370,45.0,3.8,черный
4067,70239202173084827,60.0,4.8,темно-красный
4068,70239202173032558,9.5,3.5,
4069,70239201940733501,41.0,3.5,
4070,70239201940739315,25.0,3.5,
4071,70239202173103988,9.5,3.5,белый цинк
4072,70239202149053654,5.5,6.3,
4073,70239202156226879,30.0,6.0,
4074,70239202187027059,30.0,3.9,
4075,70239202173116507,35.0,4.8,шоколадно-коричневый
4076,70239202173128250,65.0,3.8,
4077,70239202158261185,70.0,4.0,
4078,70239202188511667,50.0,5.0,
4079,70239201940584328,4.2,51.0,
4080,70239202156206618,60.0,4.0,
4081,70239202186931715,55.0,3.5,
4082,70239202173192385,35.0,4.8,рубиново-красный
4083,70239202173050687,75.0,4.2,
4084,70239202157971328,90.0,4.8,
4085,70239202173059436,35.0,3.5,
4086,70239202157965943,16.0,3.5,
4087,70239202173104324,25.0,3.9,
4088,70239202173061439,16.0,2.5,желтый
4089,70239202173098391,75.0,4.2,
4090,70239202173123630,60.0,6.0,желтый цинк
4091,70239202186392982,25.0,4.2,цинк
4092,70239202173077703,127.0,4.8,
4093,70239201931460832,120.0,10.0,
4094,70239201931548470,13.0,4.2,цинк
4095,70239202173066711,35.0,4.8,зеленый
4096,70239201931544774,13.0,4.2,цинк
4097,70239202172909309,38.0,4.2,
4098,70239201931465861,50.0,4.2,
4099,70239202148927312,25.0,3.9,
4100,70239202156133974,100.0,6.0,
4101,70239202156142596,25.0,3.5,
4102,70239201931460450,70.0,8.0,
4103,70239202156202015,120.0,6.0,
4104,70239201931438810,35.0,4.8,
4105,70239201931545050,25.0,4.2,коричневый
4106,70239202191373752,75.0,3.5,
4107,70239202173044294,19.0,4.2,черный
4108,70239202189530145,70.0,6.0,
4109,70239201940746762,55.0,3.5,
4110,70239202157985079,60.0,4.5,
4111,70239202173036117,90.0,4.2,желтый
4112,70239202157974224,30.0,3.5,
4113,70239202188624639,32.0,3.8,
4114,70239202149060266,55.0,3.8,
4115,70239202186276900,19.0,4.2,
4116,70239201940584081,4.2,25.0,цинк
4117,70239201931572341,16.0,4.2,цинк
4118,70239202173114831,32.0,4.2,
